ABANDCOR,ABANDCOR_ne,ABANDCOR_pe,DEC,GCSAT,HELCOR,HOST,KECKID,MASKNAME,NUCLEUS,OBJ_PROB,OBJ_TYPE,RA,SLITNUM,SN,SPEC1DNAME,TARGTYPE,VCC,VERR,VERR_ne,VERR_pe,VHEL,VOBS,VOBS_ne,VOBS_pe,YHIGH,YLOW,ZCONF,ZQUAL,ZSPECNUM
-2.5917930603027344,4.9033918380737305,6.974824905395508,11.896166801452637,N,14.0,---,sgr752,vdgc2,--------,0.9842195510864258,Star,188.00070190429688,65,2.8499999046325684,spec1d.vdgc2.065.sgr752.fits.gz,SGR,---,14.674901008605957,14.257492065429688,14.84011173248291,9.346150398254395,20.754358291625977,13.32922077178955,13.039020538330078,23,17,1.0,4,74
-8.435835838317871,3.4023537635803223,3.1421737670898438,11.933305740356445,N,14.0,---,sgr764,vdgc2,--------,0.983616828918457,Star,188.01583862304688,66,4.920000076293945,spec1d.vdgc2.066.sgr764.fits.gz,SGR,---,5.974771976470947,5.110638618469238,6.080768585205078,-17.552457809448242,-11.988293647766113,3.602492332458496,5.05349588394165,48,41,1.0,4,75
-3.3423123359680176,2.7218830585479736,2.7819244861602783,11.938166618347168,N,14.0,---,sgr767,vdgc2,--------,0.9834608435630798,Star,188.03341674804688,67,8.970000267028809,spec1d.vdgc2.067.sgr767.fits.gz,SGR,---,5.855794429779053,4.692916393280029,6.231332778930664,-21.3050537109375,-10.64736557006836,3.6124989986419678,5.4337592124938965,22,16,1.0,4,76
-13.039020538330078,2.081439971923828,1.6511422395706177,11.951666831970215,N,14.0,---,sgr770,vdgc2,--------,0.9837795495986938,Star,187.97866821289062,68,13.039999961853027,spec1d.vdgc2.068.sgr770.fits.gz,SGR,---,4.255040168762207,3.6927173137664795,3.6473827362060547,-13.05935001373291,-12.098369598388672,2.7819244861602783,3.0020768642425537,122,116,1.0,4,78
0.6904776692390442,1.2608723640441895,1.160802960395813,11.99305534362793,N,14.0,---,sgr779,vdgc2,--------,0.9831764698028564,Star,187.9982147216797,69,16.079999923706055,spec1d.vdgc2.069.sgr779.fits.gz,SGR,---,4.316233158111572,3.574601173400879,3.896035671234131,-27.219144821166992,-12.528667449951172,3.1021461486816406,3.502423048019409,72,66,1.0,4,79
-9.876832962036133,2.8619797229766846,2.982063055038452,12.010083198547363,N,14.0,---,sgr783,vdgc2,--------,0.9842264652252197,Star,188.0157928466797,70,6.639999866485596,spec1d.vdgc2.070.sgr783.fits.gz,SGR,---,3.850653648376465,3.1318631172180176,3.236013412475586,18.89275550842285,23.01592254638672,0.2301592230796814,0.12008307874202728,157,151,1.0,4,80
3.072125196456909,1.5510730743408203,1.040719985961914,12.02922248840332,N,14.0,---,sgr788,vdgc2,--------,0.9837198853492737,Star,187.98316955566406,71,16.959999084472656,spec1d.vdgc2.071.sgr788.fits.gz,SGR,---,4.367566108703613,4.090604305267334,3.503009080886841,-14.790547370910645,2.281578540802002,3.5724713802337646,3.1021461486816406,28,22,1.0,4,81
6.354395866394043,4.713261127471924,3.9026997089385986,12.059139251708984,N,14.0,---,sgr797,vdgc2,--------,0.9840508699417114,Star,187.998046875,72,7.619999885559082,spec1d.vdgc2.072.sgr797.fits.gz,SGR,---,6.319135665893555,6.80280876159668,5.09797477722168,-3.05242657661438,17.301969528198242,4.743281364440918,3.032097578048706,30,24,1.0,4,82
9.166340827941895,4.132859230041504,4.062810897827148,12.066916465759277,N,14.0,---,sgr800,vdgc2,--------,0.9842315912246704,Star,187.99037170410156,73,3.680000066757202,spec1d.vdgc2.073.sgr800.fits.gz,SGR,---,5.610040664672852,7.234070777893066,4.251010894775391,17.65189552307129,40.818241119384766,5.804015159606934,0.0,11,5,1.0,4,83
-3.2622568607330322,8.736043930053711,6.844735145568848,11.871166229248047,N,14.0,---,mst869,vdgc2,--------,0.9842349886894226,Star,187.97332763671875,74,3.4000000953674316,spec1d.vdgc2.074.mst869.fits.gz,MST,---,15.385188102722168,17.447006225585938,13.022391319274902,16.381017684936523,27.11876106262207,15.05041217803955,11.007615089416504,65,59,1.0,3,84
5.814022064208984,8.28573226928711,9.066271781921387,11.994555473327637,N,14.0,---,mst912,vdgc2,--------,0.9838862419128418,Star,188.02867126464844,76,3.319999933242798,spec1d.vdgc2.076.mst912.fits.gz,MST,---,24.11477279663086,18.151161193847656,30.047542572021484,-9.636981964111328,10.177040100097656,16.101139068603516,28.61979866027832,93,87,1.0,1,86
10.677386283874512,0.1901315301656723,0.21014536917209625,9.447722434997559,N,13.899999618530273,---,alg60,vdgc3,--------,0.9824693202972412,Star,188.37100219726562,0,215.10000610351562,spec1d.vdgc3.000.alg60.fits.gz,ALG,---,2.533357858657837,1.3332135677337646,1.296852469444275,35.65428161621094,60.23167037963867,0.4202907383441925,0.2701869010925293,21,13,1.0,-1,0
5.583862781524658,0.7905468940734863,0.9906853437423706,9.432666778564453,N,13.899999618530273,---,alg77,vdgc3,--------,0.9151854515075684,Star,188.345703125,1,52.130001068115234,spec1d.vdgc3.001.alg77.fits.gz,ALG,---,4.068340301513672,2.9844632148742676,3.912630081176758,220.7723388671875,240.2562255859375,2.5917930603027344,3.5724713802337646,19,11,1.0,-1,1
22.7557430267334,1.2308515310287476,0.970671534538269,9.409805297851562,N,13.899999618530273,---,alg86,vdgc3,--------,0.9758033156394958,Star,188.3592987060547,2,45.849998474121094,spec1d.vdgc3.002.alg86.fits.gz,ALG,---,3.2899651527404785,2.6844491958618164,2.2732019424438477,106.67341613769531,143.32916259765625,2.031405448913574,1.6311284303665161,20,12,1.0,-1,2
-8.545912742614746,2.611806869506836,2.3115992546081543,9.526472091674805,N,13.899999618530273,---,alg146,vdgc3,--------,0.9785066246986389,Star,188.4171600341797,3,21.329999923706055,spec1d.vdgc3.003.alg146.fits.gz,ALG,---,4.563730239868164,3.893014430999756,4.165993690490723,88.31070709228516,93.66480255126953,2.601799964904785,3.23223614692688,20,12,1.0,-1,3
25.467618942260742,0.7905468940734863,0.840581476688385,9.428028106689453,N,13.899999618530273,---,alg156,vdgc3,--------,0.9823834896087646,Star,188.31312561035156,4,60.349998474121094,spec1d.vdgc3.004.alg156.fits.gz,ALG,---,2.8223469257354736,1.8931341171264648,1.7354727983474731,-19.663986206054688,19.703630447387695,1.180816888809204,0.8605953454971313,19,11,1.0,-1,4
-1.4009692668914795,0.450311541557312,0.3402353823184967,9.4529447555542,N,13.899999618530273,---,alg191,vdgc3,--------,0.982359766960144,Star,188.37290954589844,5,114.7300033569336,spec1d.vdgc3.005.alg191.fits.gz,ALG,---,2.568223476409912,1.388404130935669,1.372299075126648,38.68638229370117,51.18540954589844,0.40027689933776855,0.450311541557312,21,14,1.0,-1,5
-47.02252960205078,0.5703946352005005,0.8605953454971313,9.484360694885254,N,13.899999618530273,---,alg198,vdgc3,--------,0.9818471670150757,Star,188.44895935058594,6,79.68000030517578,spec1d.vdgc3.006.alg198.fits.gz,ALG,---,2.682102680206299,1.484603762626648,1.6892740726470947,49.81407928466797,16.691547393798828,0.5603876709938049,0.7405123114585876,21,13,1.0,-1,6
0.590408444404602,42.9697265625,165.21429443359375,9.381583213806152,N,13.899999618530273,---,gcA18,vdgc3,--------,0.7653993368148804,Star,188.2834930419922,19,1.6799999475479126,spec1d.vdgc3.019.gcA18.fits.gz,GCA,---,20.19442367553711,21.870906829833984,18.28545379638672,286.2476501464844,300.14764404296875,21.835105895996094,18.24262046813965,60,50,1.0,2,21
-4.523129463195801,2.1014537811279297,2.0013844966888428,9.348750114440918,N,13.899999618530273,---,gcN57,vdgc3,--------,0.7121429443359375,Star,188.2660369873047,21,8.649999618530273,spec1d.vdgc3.021.gcN57.fits.gz,GCN,---,6.27675199508667,5.785879135131836,5.9976959228515625,299.2966613769531,308.67352294921875,5.243627548217773,5.513814449310303,77,69,1.0,4,24
-9.186355590820312,0.2301592230796814,0.25017306208610535,9.36388874053955,N,13.899999618530273,---,gcN60,vdgc3,--------,0.9754653573036194,Star,188.2964630126953,22,85.16999816894531,spec1d.vdgc3.022.gcN60.fits.gz,GCN,---,2.5515103340148926,1.3704370260238647,1.328284740447998,108.60474395751953,113.31839752197266,0.5103530883789062,0.3702561557292938,30,21,1.0,4,25
-11.177732467651367,0.18012461066246033,0.2301592230796814,9.376166343688965,N,13.899999618530273,---,gcN63,vdgc3,--------,0.9823485016822815,Star,188.2745361328125,23,82.47000122070312,spec1d.vdgc3.023.gcN63.fits.gz,GCN,---,2.5538101196289062,1.335015058517456,1.3704370260238647,-20.584623336791992,-17.86235809326172,0.4302976727485657,0.5103530883789062,169,160,1.0,4,26
-17.492101669311523,1.5010384321212769,1.9213292598724365,9.379416465759277,N,13.899999618530273,---,gcN64,vdgc3,--------,0.891720712184906,Star,188.3091278076172,24,14.850000381469727,spec1d.vdgc3.024.gcN64.fits.gz,GCN,---,4.68120002746582,3.7001402378082275,4.604163646697998,237.21372985839844,233.6216278076172,3.1421737670898438,3.9927620887756348,123,115,1.0,4,27
2.0614261627197266,0.3002076745033264,0.36024922132492065,9.392666816711426,N,13.899999618530273,---,gcN70,vdgc3,--------,0.9828065037727356,Star,188.26400756835938,25,58.189998626708984,spec1d.vdgc3.025.gcN70.fits.gz,GCN,---,2.628436803817749,1.3876466751098633,1.611891269683838,-3.8930764198303223,12.06834888458252,0.520359992980957,0.9506576657295227,71,63,1.0,4,28
-10.64736557006836,0.2301592230796814,0.17011769115924835,9.405111312866211,N,13.899999618530273,---,gcN76,vdgc3,--------,0.9808769226074219,Star,188.30429077148438,26,92.12000274658203,spec1d.vdgc3.026.gcN76.fits.gz,GCN,---,2.5641212463378906,1.378015398979187,1.3654224872589111,64.59429931640625,67.84693908691406,0.5303668975830078,0.520359992980957,14,6,1.0,4,29
-5.9541192054748535,2.4416890144348145,1.9513498544692993,9.41308307647705,N,13.899999618530273,---,gcN81,vdgc3,--------,0.9826452732086182,Star,188.37167358398438,27,16.600000381469727,spec1d.vdgc3.027.gcN81.fits.gz,GCN,---,3.9912478923797607,3.5618178844451904,3.148906946182251,-11.428289413452148,-3.4824092388153076,2.271571397781372,2.131474494934082,29,21,1.0,4,30
-15.30058479309082,0.5503807663917542,0.5703946352005005,9.454111099243164,N,13.899999618530273,---,gcN92,vdgc3,--------,0.9827668070793152,Star,188.34266662597656,29,36.47999954223633,spec1d.vdgc3.029.gcN92.fits.gz,GCN,---,2.9632701873779297,2.158783435821533,1.8927109241485596,-6.1046061515808105,-7.505192279815674,1.6711561679840088,1.3008999824523926,18,10,1.0,4,32
