4727.350, 3.1076e-12
4728.000, 3.0990e-12
4728.650, 3.0904e-12
4729.300, 3.0820e-12
4729.950, 3.0741e-12
4730.600, 3.0669e-12
4731.250, 3.0603e-12
4731.900, 3.0546e-12
4732.550, 3.0496e-12
4733.200, 3.0454e-12
4733.850, 3.0418e-12
4734.500, 3.0386e-12
4735.150, 3.0357e-12
4735.800, 3.0330e-12
4736.450, 3.0302e-12
4737.100, 3.0273e-12
4737.750, 3.0241e-12
4738.400, 3.0206e-12
4739.050, 3.0168e-12
4739.700, 3.0127e-12
4740.350, 3.0083e-12
4741.000, 3.0038e-12
4741.650, 2.9991e-12
4742.300, 2.9946e-12
4742.950, 2.9901e-12
4743.600, 2.9859e-12
4744.250, 2.9819e-12
4744.900, 2.9783e-12
4745.550, 2.9750e-12
4746.200, 2.9720e-12
4746.850, 2.9693e-12
4747.500, 2.9668e-12
4748.150, 2.9644e-12
4748.800, 2.9621e-12
4749.450, 2.9597e-12
4750.100, 2.9573e-12
4750.750, 2.9547e-12
4751.400, 2.9519e-12
4752.050, 2.9489e-12
4752.700, 2.9456e-12
4753.350, 2.9422e-12
4754.000, 2.9385e-12
4754.650, 2.9346e-12
4755.300, 2.9305e-12
4755.950, 2.9262e-12
4756.600, 2.9218e-12
4757.250, 2.9172e-12
4757.900, 2.9125e-12
4758.550, 2.9076e-12
4759.200, 2.9025e-12
4759.850, 2.8973e-12
4760.500, 2.8919e-12
4761.150, 2.8865e-12
4761.800, 2.8809e-12
4762.450, 2.8754e-12
4763.100, 2.8699e-12
4763.750, 2.8646e-12
4764.400, 2.8594e-12
4765.050, 2.8546e-12
4765.700, 2.8499e-12
4766.350, 2.8457e-12
4767.000, 2.8418e-12
4767.650, 2.8383e-12
4768.300, 2.8350e-12
4768.950, 2.8321e-12
4769.600, 2.8294e-12
4770.250, 2.8269e-12
4770.900, 2.8245e-12
4771.550, 2.8223e-12
4772.200, 2.8201e-12
4772.850, 2.8179e-12
4773.500, 2.8157e-12
4774.150, 2.8134e-12
4774.800, 2.8110e-12
4775.450, 2.8085e-12
4776.100, 2.8057e-12
4776.750, 2.8027e-12
4777.400, 2.7994e-12
4778.050, 2.7958e-12
4778.700, 2.7918e-12
4779.350, 2.7875e-12
4780.000, 2.7827e-12
4780.650, 2.7776e-12
4781.300, 2.7721e-12
4781.950, 2.7663e-12
4782.600, 2.7604e-12
4783.250, 2.7542e-12
4783.900, 2.7481e-12
4784.550, 2.7420e-12
4785.200, 2.7361e-12
4785.850, 2.7305e-12
4786.500, 2.7253e-12
4787.150, 2.7207e-12
4787.800, 2.7166e-12
4788.450, 2.7130e-12
4789.100, 2.7101e-12
4789.750, 2.7076e-12
4790.400, 2.7056e-12
4791.050, 2.7039e-12
4791.700, 2.7024e-12
4792.350, 2.7011e-12
4793.000, 2.6997e-12
4793.650, 2.6983e-12
4794.300, 2.6967e-12
4794.950, 2.6949e-12
4795.600, 2.6929e-12
4796.250, 2.6905e-12
4796.900, 2.6880e-12
4797.550, 2.6852e-12
4798.200, 2.6823e-12
4798.850, 2.6792e-12
4799.500, 2.6761e-12
4800.150, 2.6728e-12
4800.800, 2.6696e-12
4801.450, 2.6663e-12
4802.100, 2.6630e-12
4802.750, 2.6597e-12
